symbol,date,1. open,2. high,3. low,4. close,5. volume
ADBE,2023-04-06,380.8800,386.0000,375.9900,380.6000,9396022
ADBE,2023-03-31,376.5100,385.7300,367.8200,385.3700,12312994
ADBE,2023-03-24,357.6100,377.3299,355.3500,374.9600,18438486
ADBE,2023-03-17,329.4200,360.6300,323.2900,358.1400,26355414
ADBE,2023-03-10,344.3300,352.1650,328.4450,329.3000,15778525
ADBE,2023-03-03,322.0200,344.7600,320.7000,344.0400,16164657
ADBE,2023-02-24,350.7800,353.8000,318.6000,320.5400,17200952
ADBE,2023-02-17,373.4100,381.6700,352.1200,356.8500,12349188
ADBE,2023-02-10,376.2100,387.2800,367.0800,370.9900,11625619
ADBE,2023-02-03,365.9000,402.4900,362.8300,379.3300,15313382
ADBE,2023-01-27,358.2800,373.4200,350.5700,370.7100,12858881
ADBE,2023-01-20,344.3800,357.4200,338.4000,356.3800,10209096
ADBE,2023-01-13,338.9000,349.4550,333.4700,344.3800,11852431
ADBE,2023-01-06,340.1600,345.8200,322.4400,332.7500,8714157
ADBE,2022-12-30,338.0000,339.5000,327.1900,336.5300,6670301
ADBE,2022-12-23,338.0000,345.2900,325.5200,338.4500,14492697
ADBE,2022-12-16,334.7600,355.6700,324.5900,338.5400,27018649
ADBE,2022-12-09,337.8000,340.5100,324.3450,330.6400,10815748
ADBE,2022-12-02,335.8300,350.6700,323.6749,341.5300,15794980
ADBE,2022-11-25,329.5300,338.5000,320.2000,334.3000,9232224
ADBE,2022-11-18,338.0700,350.9699,329.1383,330.8600,14684836
ADBE,2022-11-11,288.9700,342.3100,287.5700,341.1500,20602438
ADBE,2022-11-04,323.4900,325.5800,278.2300,285.7500,19837380
ADBE,2022-10-28,308.4300,330.5849,306.2000,325.6800,18720420
ADBE,2022-10-21,297.4500,309.1900,286.8100,306.3700,22882574
ADBE,2022-10-14,289.7500,298.1700,276.5950,287.9400,17461565
ADBE,2022-10-07,278.2694,305.5000,277.0000,288.7700,20096883
ADBE,2022-09-30,286.0300,288.9000,274.7300,275.2000,27856177
ADBE,2022-09-23,294.8800,299.2800,280.0600,284.5600,28435807
ADBE,2022-09-16,391.0900,396.3900,292.1400,299.5000,52822608
ADBE,2022-09-09,367.2300,396.0900,365.3700,394.7800,10225632
ADBE,2022-09-02,380.0900,382.8600,361.7205,368.1400,12444960
ADBE,2022-08-26,419.4100,419.7900,380.5000,381.0200,12013322
ADBE,2022-08-19,445.0700,451.1500,424.6200,425.0550,9947326
ADBE,2022-08-12,435.0000,446.0000,424.6150,445.6700,10721833
ADBE,2022-08-05,406.5100,434.5425,402.2450,433.4300,11705999
ADBE,2022-07-29,400.1100,411.3800,378.1600,410.1200,12470469
ADBE,2022-07-22,383.8300,414.6200,374.0100,401.9000,11014138
ADBE,2022-07-15,386.5700,391.5150,361.4600,379.8600,11056140
ADBE,2022-07-08,363.5000,392.0700,359.8200,389.4400,9385775
ADBE,2022-07-01,388.8000,389.3850,357.5600,368.4800,11999830
ADBE,2022-06-24,355.0200,388.0600,353.5100,387.7200,14351333
ADBE,2022-06-17,377.3600,385.6500,338.0000,360.7900,26836806
ADBE,2022-06-10,437.5900,440.0000,390.1850,393.8400,11945245
ADBE,2022-06-03,427.2200,441.9000,412.7900,429.7600,17125220
ADBE,2022-05-27,404.0100,428.5500,391.0375,428.2200,13674850
ADBE,2022-05-20,399.7400,416.7200,385.6210,399.0900,14405570
ADBE,2022-05-13,381.9500,409.9899,370.2700,405.4500,20908863
ADBE,2022-05-06,397.1300,424.2300,382.8200,391.0100,15539124
ADBE,2022-04-29,405.7000,414.2749,394.6400,395.9500,14880298
ADBE,2022-04-22,419.4000,442.4400,408.0200,408.6700,12238703
ADBE,2022-04-14,438.8100,444.4400,420.0300,420.4400,10807003
ADBE,2022-04-08,461.0400,473.4900,439.5700,445.3400,14244387
ADBE,2022-04-01,433.4150,467.8000,433.1500,458.1900,19545251
ADBE,2022-03-25,451.4200,471.9800,416.4700,431.6200,31398707
ADBE,2022-03-18,413.3600,453.7400,407.9400,453.3300,20330674
ADBE,2022-03-11,456.2200,457.6800,415.4300,416.3800,17473378
ADBE,2022-03-04,462.4000,479.2100,447.0000,452.1300,15262046
ADBE,2022-02-25,440.3500,468.5199,416.8124,465.5400,17719303
ADBE,2022-02-18,473.2000,482.5337,441.7700,442.5600,20083222
ADBE,2022-02-11,516.0000,522.4800,472.8952,473.9700,18631453
ADBE,2022-02-04,518.9800,540.4600,503.7700,513.5400,14439098
ADBE,2022-01-28,491.0700,520.4900,480.6200,518.1600,26265780
ADBE,2022-01-21,510.3900,532.0250,499.2701,499.9100,13859586
ADBE,2022-01-14,500.0000,541.5900,497.0100,520.6000,17744107
ADBE,2022-01-07,566.6500,575.0000,504.0000,510.7000,22122110
ADBE,2021-12-31,575.0400,582.8800,562.7800,567.0600,9689991
ADBE,2021-12-23,545.6100,572.5700,538.0500,569.6200,14219770
ADBE,2021-12-17,652.7700,675.2100,545.1350,556.6400,33027600
ADBE,2021-12-10,617.4700,655.7200,605.7250,654.4500,14953775
ADBE,2021-12-03,668.0000,694.8900,604.3000,616.5300,19682474
ADBE,2021-11-26,696.2750,699.5400,647.1400,662.1000,9420419
ADBE,2021-11-19,658.3700,699.5000,655.1900,688.3700,8309599
ADBE,2021-11-12,666.5600,669.6600,642.1000,657.6000,7202262
ADBE,2021-11-05,651.0500,677.7600,634.7800,662.7200,10873359
ADBE,2021-10-29,644.4700,659.1900,633.2700,650.3600,9426394
ADBE,2021-10-22,610.6500,644.4300,607.5700,643.5800,9245528
ADBE,2021-10-15,574.5000,612.2500,571.4950,610.0900,9757074
ADBE,2021-10-08,574.5901,586.1450,552.1400,576.8600,13057517
ADBE,2021-10-01,615.8000,616.6562,568.6100,577.4700,17651073
ADBE,2021-09-24,646.0350,653.9300,615.0600,622.7100,16570858
ADBE,2021-09-17,663.0400,666.4700,640.2400,654.4800,12001314
ADBE,2021-09-10,667.3500,668.8700,656.5500,658.9400,5064913
ADBE,2021-09-03,659.7774,673.8800,659.7774,666.5900,7525524
ADBE,2021-08-27,645.8700,662.6100,645.5200,658.5200,6329144
ADBE,2021-08-20,637.0300,652.0000,623.6334,647.3400,6966374
ADBE,2021-08-13,634.9800,638.4260,620.6000,637.3100,6063183
ADBE,2021-08-06,625.8700,632.4700,612.9300,631.3800,6127639
ADBE,2021-07-30,624.1800,626.0000,610.6400,621.6300,6804003
ADBE,2021-07-23,602.7500,631.6400,598.1400,625.8700,8611806
ADBE,2021-07-16,606.0000,611.6200,596.4800,606.1000,7376920
ADBE,2021-07-09,595.8700,607.6650,592.4800,604.5000,7671865
ADBE,2021-07-02,582.7100,594.0800,581.0000,593.0700,8014367
ADBE,2021-06-25,565.9900,582.0000,560.3501,579.6600,10582062
ADBE,2021-06-18,545.0400,570.0000,535.7200,565.5900,19103746
ADBE,2021-06-11,504.9900,541.8500,502.0000,541.2600,11242915
ADBE,2021-06-04,504.5400,506.5000,487.3400,504.5000,7133927
ADBE,2021-05-28,494.6400,511.3700,492.0100,504.5800,10732088
ADBE,2021-05-21,487.0300,496.2300,472.0000,488.0700,8583123
ADBE,2021-05-14,487.5400,489.0400,468.5000,486.5600,10517683
ADBE,2021-05-07,510.9700,511.7400,475.9200,488.7300,10032567
ADBE,2021-04-30,513.5700,520.4500,507.1500,508.3400,8346867
ADBE,2021-04-23,523.1300,524.0000,504.0600,515.8400,9615936
ADBE,2021-04-16,499.2900,525.4400,498.4400,525.0800,9890816
ADBE,2021-04-09,483.6900,504.6000,480.5000,504.0400,10351131
ADBE,2021-04-01,469.0300,487.0400,461.5000,483.3400,11399379
ADBE,2021-03-26,444.8600,469.7700,444.8600,469.0900,20292770
ADBE,2021-03-19,444.4000,457.4100,437.7700,441.5000,14486767
ADBE,2021-03-12,439.7600,454.0700,420.7800,444.3000,15504059
ADBE,2021-03-05,465.6800,473.8016,423.7101,440.8300,16479543
ADBE,2021-02-26,470.4800,477.3500,450.1200,459.6700,16392428
ADBE,2021-02-19,500.0300,506.5100,476.1000,479.1200,8435483
ADBE,2021-02-12,494.2600,499.9874,489.2100,498.8400,8097830
ADBE,2021-02-05,462.2800,495.1000,459.8200,492.1200,11382087
ADBE,2021-01-29,474.5100,477.7000,455.0700,458.7700,14708714
ADBE,2021-01-22,461.1700,476.3500,453.3400,472.4400,13584239
ADBE,2021-01-15,481.9900,482.5900,457.4900,458.0800,14156249
ADBE,2021-01-08,500.3000,500.7900,466.0000,485.1000,14947001
ADP,2023-12-29,231.5900,233.4350,230.3800,232.9700,4115496
ADP,2023-12-22,236.3400,236.4800,227.1200,230.9700,7494842
ADP,2023-12-15,231.3200,240.2200,230.8600,234.1400,13088025
ADP,2023-12-08,231.4000,233.2900,228.2700,229.2700,9668801
ADP,2023-12-01,230.2000,233.3100,227.4800,232.9400,10004714
ADP,2023-11-24,228.6400,233.7500,228.4417,230.6600,5218654
ADP,2023-11-17,227.4500,233.3000,226.0900,229.3900,7333429
ADP,2023-11-10,219.4300,229.1900,218.6300,228.4900,7127444
ADP,2023-11-03,215.6800,222.3150,205.5300,219.3100,12396028
ADP,2023-10-27,241.6800,243.6300,213.9000,214.8400,12313108
ADP,2023-10-20,248.9100,250.4100,241.4500,241.6800,5886589
ADP,2023-10-13,245.7800,251.3000,245.3000,247.5000,6650760
ADP,2023-10-06,240.5800,247.6500,238.0450,246.3800,6321932
ADP,2023-09-29,239.8600,244.4000,236.1300,240.5800,7619165
ADP,2023-09-22,246.1600,248.1400,237.6200,239.3500,5900481
ADP,2023-09-15,249.2800,249.8900,244.6900,245.3100,8213855
ADP,2023-09-08,254.8800,255.5700,248.8600,249.3700,5140307
ADP,2023-09-01,254.9000,256.7600,252.9400,255.7500,7425028
ADP,2023-08-25,250.3700,254.1450,248.9100,253.0500,5331403
ADP,2023-08-18,253.1500,254.3100,248.6300,251.0500,6920162
ADP,2023-08-11,246.8900,254.1300,246.3800,252.8200,5560920
ADP,2023-08-04,250.6000,250.6000,245.0200,245.7600,7534040
ADP,2023-07-28,237.3800,256.8400,236.9800,250.6100,11365210
ADP,2023-07-21,228.2600,239.8200,228.2600,237.6900,11353093
ADP,2023-07-14,219.2400,229.7100,219.2125,229.4700,6812998
ADP,2023-07-07,218.2200,222.1550,216.2500,218.7400,5529573
ADP,2023-06-30,212.9200,220.5500,212.8200,219.7900,7530263
ADP,2023-06-23,221.4700,222.2800,213.2100,213.8300,6851586
ADP,2023-06-16,215.2300,222.7400,214.4800,221.3200,10058721
ADP,2023-06-09,217.0500,217.9600,213.4800,215.2200,6745107
ADP,2023-06-02,212.6600,216.9400,206.1700,216.5200,12720735
ADP,2023-05-26,216.8600,217.4000,208.8100,212.4800,9108364
ADP,2023-05-19,212.2400,217.5400,211.8900,216.1800,6959908
ADP,2023-05-12,216.3700,216.4909,209.1400,212.7400,6405977
ADP,2023-05-05,219.2300,222.5500,213.1100,215.4800,7776693
ADP,2023-04-28,215.8800,220.0600,201.4600,220.0000,11318954
ADP,2023-04-21,216.2300,219.4700,213.8100,215.2100,5654175
ADP,2023-04-14,214.1100,217.9950,213.0200,215.7000,6725045
ADP,2023-04-06,218.5400,219.0500,211.3200,216.1100,9167603
ADP,2023-03-31,214.9500,222.7700,212.8500,222.6300,7673193
ADP,2023-03-24,213.9100,219.1600,211.4100,214.1300,9968235
ADP,2023-03-17,212.8200,217.5100,210.0400,213.2200,18374296
ADP,2023-03-10,224.7700,226.4300,213.3300,213.5600,9123460
ADP,2023-03-03,223.0000,225.1300,217.8150,224.7500,8760941
ADP,2023-02-24,226.6900,228.3400,219.6900,221.5800,6836122
ADP,2023-02-17,226.6600,228.9400,223.1200,228.6950,8686976
ADP,2023-02-10,223.6300,228.3400,221.8800,225.8200,9992339
ADP,2023-02-03,220.0500,229.1500,218.4900,225.3100,13647213
ADP,2023-01-27,236.4800,241.8600,220.2100,220.8000,14741582
ADP,2023-01-20,243.7900,244.3500,232.2000,237.1700,8430144
ADP,2023-01-13,241.1200,246.6700,237.4600,245.3600,7179969
ADP,2023-01-06,240.7900,242.5100,232.1800,240.1600,6464656
ADP,2022-12-30,241.3700,242.7350,236.0500,238.8600,3989890
ADP,2022-12-23,245.3100,247.5600,236.5900,240.9400,8017803
ADP,2022-12-16,258.6600,274.9200,244.4400,247.0500,11121753
ADP,2022-12-09,266.5500,267.0000,256.9500,257.2000,7081474
ADP,2022-12-02,263.4900,270.8750,254.6400,269.9000,10009784
ADP,2022-11-25,257.9000,264.9350,256.1501,263.9500,4492447
ADP,2022-11-18,248.9900,257.8200,248.3600,256.0200,7428074
ADP,2022-11-11,238.5200,255.9550,236.3200,249.2300,9017351
ADP,2022-11-04,240.5900,247.7500,232.0801,236.8600,8282442
ADP,2022-10-28,235.3000,246.3000,233.4500,242.6400,10287066
ADP,2022-10-21,230.3300,239.2600,227.4200,232.7400,8799629
ADP,2022-10-14,227.8600,233.2100,218.8000,225.9100,7831723
ADP,2022-10-07,228.3500,241.1250,225.9100,227.1200,8950707
ADP,2022-09-30,229.9700,233.3400,225.3270,226.1900,10793012
ADP,2022-09-23,230.8200,237.0900,227.6869,230.2800,8216243
ADP,2022-09-16,245.0800,245.7500,228.2400,233.6400,11602219
ADP,2022-09-09,238.3900,245.0800,235.7800,244.3000,8014100
ADP,2022-09-02,248.9600,250.9182,237.0900,238.4800,8267000
ADP,2022-08-26,259.0000,259.0000,250.2000,250.4800,5951574
ADP,2022-08-19,255.4700,261.5900,255.0400,259.8200,6615552
ADP,2022-08-12,249.6200,257.1600,247.2700,256.7800,6609089
ADP,2022-08-05,240.1100,247.4400,238.7000,247.2000,5953738
ADP,2022-07-29,221.0000,242.0400,216.3600,241.1200,8962774
ADP,2022-07-22,214.2800,222.3700,210.5000,220.3400,9186106
ADP,2022-07-15,216.8900,217.4300,206.8650,214.1300,5575178
ADP,2022-07-08,210.6400,218.8500,205.6100,217.2700,5670316
ADP,2022-07-01,218.2700,220.4990,209.1000,213.2300,8346547
ADP,2022-06-24,203.4300,218.8500,202.9100,218.7900,6544518
ADP,2022-06-17,206.8800,210.1400,196.6100,200.2800,10485467
ADP,2022-06-10,222.4900,224.2200,210.4600,211.6200,6439746
ADP,2022-06-03,224.1600,225.2315,217.5700,220.6800,7263272
ADP,2022-05-27,211.2900,224.7100,209.7300,224.6600,7504203
ADP,2022-05-20,208.6200,215.5800,203.6300,208.6400,9675816
ADP,2022-05-13,214.0400,215.2300,204.3200,208.7900,11544519
ADP,2022-05-06,219.7900,229.4150,213.9100,216.9400,9556644
ADP,2022-04-29,223.1700,232.7800,217.4800,218.1800,11147998
ADP,2022-04-22,228.0000,235.2500,223.3000,223.5200,9027422
ADP,2022-04-14,237.7300,238.7200,228.6200,229.2000,7570786
ADP,2022-04-08,233.7600,240.6340,233.3700,237.7100,10179083
ADP,2022-04-01,219.0900,233.9000,218.1200,233.5000,9634178
ADP,2022-03-25,214.2500,219.0700,210.3600,219.0400,7375087
ADP,2022-03-18,207.5700,217.4700,206.2100,214.6900,13950453
ADP,2022-03-11,207.7200,213.0600,204.9400,207.2700,10717608
ADP,2022-03-04,203.4300,209.6100,201.1500,208.4600,9096830
ADP,2022-02-25,200.4500,204.5400,192.2600,204.3600,6632430
ADP,2022-02-18,204.3800,205.2250,199.2000,200.4500,9490707
ADP,2022-02-11,206.8900,211.3900,203.6900,203.7900,10113835
ADP,2022-02-04,199.3400,208.3200,198.0900,206.2500,11340517
ADP,2022-01-28,215.8800,219.3700,192.6900,199.2700,16945349
ADP,2022-01-21,226.0000,229.4500,216.8300,217.1300,7758697
ADP,2022-01-14,236.3400,237.9200,226.9300,228.7500,7097491
ADP,2022-01-07,245.0600,247.4650,238.7300,238.8400,9111100
ADP,2021-12-31,243.1000,248.9600,242.5100,246.5800,4503580
ADP,2021-12-23,226.4800,243.7600,225.1450,242.0000,5116375
ADP,2021-12-17,236.3400,237.2900,227.6800,229.4100,8729177
ADP,2021-12-10,232.3800,236.8600,230.6800,236.7300,7691088
ADP,2021-12-03,231.1100,237.1800,224.5500,229.8900,12543597
ADP,2021-11-26,237.4800,241.1800,229.0700,229.6200,5415205
ADP,2021-11-19,231.8000,239.2600,229.7700,237.9100,6016695
ADP,2021-11-12,230.2000,231.8650,225.6900,230.9300,5450202
ADP,2021-11-05,224.1100,230.1200,221.0600,229.6000,6072680
ADP,2021-10-29,217.8400,225.0000,217.3070,224.4900,7764677
ADP,2021-10-22,211.5700,218.7600,210.5000,217.7500,5494933
ADP,2021-10-15,205.5600,213.0500,202.2511,212.9800,6188645
ADP,2021-10-08,200.3900,208.8100,199.2100,206.1600,6420711
ADP,2021-10-01,201.3900,204.3400,196.7800,202.0000,6723707
ADP,2021-09-24,196.8800,202.8900,196.1000,202.2200,5795401
ADP,2021-09-17,202.4900,204.2600,197.4200,198.6700,9977290
ADP,2021-09-10,206.8600,207.3300,200.6500,200.8300,5741088
ADP,2021-09-03,209.0900,210.8300,204.3710,207.3800,6810710
ADP,2021-08-27,212.2000,212.6300,206.2001,208.9600,6582048
ADP,2021-08-20,213.9300,216.6700,207.5000,211.5800,8903667
ADP,2021-08-13,213.4300,217.1500,212.2850,215.1700,8232669
ADP,2021-08-06,210.5400,213.9400,208.7200,213.0000,6859621
ADP,2021-07-30,205.7400,210.3150,203.2200,209.6300,7975734
ADP,2021-07-23,204.2400,206.5400,200.5027,206.0800,7528506
ADP,2021-07-16,201.9000,208.5800,200.9100,205.6000,7079619
ADP,2021-07-09,202.3200,203.9700,199.3200,203.7200,5133643
ADP,2021-07-02,197.5600,201.9400,195.6900,201.4800,5767231
ADP,2021-06-25,193.7800,198.0600,193.6500,197.3600,5881596
ADP,2021-06-18,198.5700,199.6300,192.1800,192.9000,8657881
ADP,2021-06-11,198.0400,200.5100,196.1200,199.6500,6767172
ADP,2021-06-04,197.7500,199.5250,195.2100,197.7200,5387760
ADP,2021-05-28,196.4600,198.3500,193.6000,196.0200,10983514
ADP,2021-05-21,194.0600,196.7900,187.2900,195.2800,7066239
ADP,2021-05-14,195.9900,196.6650,188.9600,194.6400,8921041
ADP,2021-05-07,189.1700,196.5700,188.8700,194.8900,9805381
ADP,2021-04-30,195.5700,196.5400,184.8500,186.9900,10180723
ADP,2021-04-23,192.0145,197.2800,191.6700,195.8600,6601207
ADP,2021-04-16,188.7200,193.5247,188.4300,192.9400,7814941
ADP,2021-04-09,189.8200,193.7650,185.6100,189.4400,7942841
ADP,2021-04-01,191.7600,193.4400,187.0500,189.4000,6381976
ADP,2021-03-26,182.9600,192.9800,182.5200,192.6900,10062739
ADP,2021-03-19,182.7700,190.5000,182.2100,183.9300,18585386
ADP,2021-03-12,179.2700,184.5900,177.7400,182.7700,9492002
ADP,2021-03-05,175.7700,179.0000,169.9250,178.2600,10044598
ADP,2021-02-26,168.6800,177.6150,167.1300,174.0200,10306946
ADP,2021-02-19,165.8500,173.4000,164.5200,169.2900,7465675
ADP,2021-02-12,167.9600,168.7300,164.2350,167.0300,8068590
ADP,2021-02-05,165.2800,171.5600,165.1700,167.2800,8335009
ADP,2021-01-29,161.3600,172.8700,160.8300,165.1200,13651870
ADP,2021-01-22,161.1300,162.8300,159.8100,161.9800,6907757
ADP,2021-01-15,170.9300,171.5800,159.3100,161.1200,11484034
ADP,2021-01-08,175.9700,176.5700,166.0325,171.0500,9639789
ABNB,2023-12-29,141.0000,141.0000,135.4300,136.1400,14211302
ABNB,2023-12-22,147.1600,148.6100,139.7300,140.8000,21203480
ABNB,2023-12-15,141.3600,149.9200,137.5800,146.6000,35865283
ABNB,2023-12-08,134.0000,141.5400,132.6600,140.6800,25796261
ABNB,2023-12-01,127.5000,135.4200,125.0850,135.0200,26429389
ABNB,2023-11-24,127.4000,130.9500,124.9300,128.3700,15266589
ABNB,2023-11-17,117.5100,131.6200,117.4013,127.1500,26638916
ABNB,2023-11-10,123.2150,123.9300,114.1700,118.1500,30974855
ABNB,2023-11-03,117.1500,123.4500,114.1000,122.6400,42275813
ABNB,2023-10-27,116.4800,123.1700,113.2350,114.0900,24357602
ABNB,2023-10-20,125.1900,126.7799,116.0800,116.4900,20448013
ABNB,2023-10-13,124.0000,132.7800,121.8100,124.0800,22615964
ABNB,2023-10-06,136.5500,138.0000,121.6700,126.3600,31114731
ABNB,2023-09-29,130.8000,141.0750,130.8000,137.2100,20960826
ABNB,2023-09-22,141.9300,144.4000,131.1200,132.2000,32013605
ABNB,2023-09-15,146.2200,151.1550,141.6900,142.7500,105568945
ABNB,2023-09-08,141.1500,146.8500,139.0100,145.8200,45424496
ABNB,2023-09-01,127.0000,134.5000,124.9500,132.6900,21059393
ABNB,2023-08-25,126.1550,129.1850,123.4900,125.7900,19823430
ABNB,2023-08-18,133.5600,133.7900,123.3800,125.0600,20553297
ABNB,2023-08-11,142.0000,144.0000,131.7000,133.6800,20004897
ABNB,2023-08-04,153.8600,154.9500,137.6200,140.1700,36122477
ABNB,2023-07-28,147.0600,154.4900,144.1800,153.3300,22140296
ABNB,2023-07-21,142.2900,149.9900,142.2900,148.7700,30908510
ABNB,2023-07-14,130.1800,143.5700,128.7700,143.3400,31941924
ABNB,2023-07-07,129.2800,134.2700,126.0600,130.3200,15317424
ABNB,2023-06-30,122.9000,131.8800,122.8000,128.1600,23130441
ABNB,2023-06-23,126.3700,129.2600,124.0000,124.7300,19837004
ABNB,2023-06-16,119.3650,129.2000,118.8800,128.6800,31348021
ABNB,2023-06-09,115.1200,122.7400,112.3150,117.8600,29853924
ABNB,2023-06-02,107.7250,118.4500,103.7400,118.0600,32416757
ABNB,2023-05-26,106.2600,110.7300,103.7400,106.8100,28734999
ABNB,2023-05-19,105.0600,112.3400,103.5500,107.3800,34052565
ABNB,2023-05-12,123.1600,128.9600,104.2100,105.2750,84092168
ABNB,2023-05-05,119.2600,122.6500,116.1800,119.9000,24944612
ABNB,2023-04-28,115.5300,120.4700,112.2867,119.6700,19332743
ABNB,2023-04-21,115.4200,121.3200,112.0200,115.5000,25447542
ABNB,2023-04-14,108.6900,115.8400,108.4001,114.6500,23613908
ABNB,2023-04-06,123.0000,123.0900,107.6600,109.6900,28717008
ABNB,2023-03-31,117.9900,125.9400,116.0150,124.4000,19443843
ABNB,2023-03-24,118.0600,125.4300,115.3900,116.9200,21664089
ABNB,2023-03-17,115.7220,120.0600,111.5100,118.1500,30214399
ABNB,2023-03-10,126.3550,130.8500,115.8500,118.3000,25576606
ABNB,2023-03-03,123.9500,126.3843,119.3600,125.7300,26562247
ABNB,2023-02-24,129.7700,132.8500,120.1914,122.7800,24510921
ABNB,2023-02-17,110.0000,144.6300,109.8100,131.6000,87397046
ABNB,2023-02-10,117.4100,120.2100,106.5383,108.8700,22179520
ABNB,2023-02-03,114.1300,121.4000,108.8200,118.7000,26688379
ABNB,2023-01-27,101.9900,117.1200,99.8410,115.9400,27871712
ABNB,2023-01-20,99.9150,103.8001,97.5700,101.2800,21659237
ABNB,2023-01-13,90.2550,100.6999,86.7500,100.3700,30428105
ABNB,2023-01-06,87.3850,88.8400,84.3000,88.5200,16485683
ABNB,2022-12-30,84.7800,86.0600,81.9100,85.5000,16318035
ABNB,2022-12-23,89.5100,90.8600,82.5800,85.2500,26338492
ABNB,2022-12-16,93.7600,100.6500,88.5600,89.5700,30943076
ABNB,2022-12-09,100.0000,101.1700,86.8800,94.7000,35144502
ABNB,2022-12-02,97.0000,102.7600,94.8100,101.0000,26387210
ABNB,2022-11-25,97.0100,98.8299,92.9800,97.6700,17680050
ABNB,2022-11-18,107.7400,111.2350,96.6000,97.7700,25085032
ABNB,2022-11-11,96.7600,109.7700,93.2800,109.5700,34660330
ABNB,2022-11-04,113.0600,113.8000,91.2723,96.0900,75721694
ABNB,2022-10-28,118.3300,119.9100,110.3900,115.2100,24351450
ABNB,2022-10-21,112.3300,120.7100,111.0300,119.9500,22521054
ABNB,2022-10-14,108.5500,116.4480,103.5950,109.1600,26363586
ABNB,2022-10-07,105.4900,114.4100,102.1800,108.5400,21851868
ABNB,2022-09-30,101.7800,111.1300,101.5600,105.0400,23892918
ABNB,2022-09-23,116.8700,121.6600,99.7100,101.7500,31852480
ABNB,2022-09-16,124.2500,129.3800,117.5900,118.7500,40120445
ABNB,2022-09-09,114.0900,123.7100,110.5000,123.4800,18164006
ABNB,2022-09-02,111.7700,116.4600,108.1700,113.6400,25095333
ABNB,2022-08-26,110.3600,118.2700,109.9700,112.8200,22938863
ABNB,2022-08-19,123.5500,126.4345,114.1000,114.7600,22255183
ABNB,2022-08-12,118.1550,127.0900,112.8000,124.5100,28235744
ABNB,2022-08-05,110.0000,119.2400,107.4800,117.1100,60257929
ABNB,2022-07-29,103.7800,111.1600,101.1000,110.9800,21806312
ABNB,2022-07-22,96.7800,110.1000,95.9800,103.9700,28138208
ABNB,2022-07-15,96.0000,97.6861,90.1700,94.6600,33013487
ABNB,2022-07-08,88.8800,98.1200,86.7500,97.3500,26506969
ABNB,2022-07-01,103.9600,105.4500,86.7100,91.4100,36625594
ABNB,2022-06-24,102.6900,104.8888,93.0200,103.5100,56656957
ABNB,2022-06-17,102.8500,105.3300,92.0900,99.4900,42491862
ABNB,2022-06-10,123.3300,125.5100,108.3200,108.9100,23524023
ABNB,2022-06-03,120.5000,123.0000,114.3950,119.8300,25759016
ABNB,2022-05-27,113.5450,120.7000,103.7406,120.5000,32894527
ABNB,2022-05-20,121.0000,121.0700,107.4501,112.5500,40158494
ABNB,2022-05-13,131.7600,131.8850,111.2200,121.4500,59590396
ABNB,2022-05-06,153.2100,158.7400,133.0400,135.8400,64144290
ABNB,2022-04-29,154.3300,163.2400,150.4400,153.2100,21580298
ABNB,2022-04-22,169.2700,172.6100,154.7800,156.0900,18742927
ABNB,2022-04-14,159.8400,174.6400,157.2800,170.7000,20327286
ABNB,2022-04-08,175.0200,179.0900,159.3500,162.5600,19301345
ABNB,2022-04-01,167.2200,178.8800,162.4300,173.0700,19867118
ABNB,2022-03-25,164.5700,171.0000,159.0000,167.2200,18601340
ABNB,2022-03-18,143.4100,167.1800,136.0400,167.0000,32328529
ABNB,2022-03-11,145.0000,155.0000,131.5000,145.1400,35667938
ABNB,2022-03-04,155.0250,159.2200,140.4600,142.7000,33715334
ABNB,2022-02-25,172.1300,176.3800,141.1795,155.0900,34647086
ABNB,2022-02-18,166.6300,191.7300,165.0300,174.9000,55462296
ABNB,2022-02-11,156.7900,177.0600,153.4400,166.5300,28593825
ABNB,2022-02-04,144.8028,157.3900,143.8100,155.5600,22205392
ABNB,2022-01-28,150.0000,152.4000,134.3743,142.7700,37420747
ABNB,2022-01-21,156.9100,165.2000,152.4100,156.7300,23031718
ABNB,2022-01-14,159.7601,171.9900,152.1000,163.9900,24866993
ABNB,2022-01-07,165.2966,175.9000,156.3400,166.0500,23800685
ABNB,2021-12-31,169.8064,172.7300,165.0200,166.4900,11791107
ABNB,2021-12-23,151.1600,171.9900,151.0000,171.3100,19752640
ABNB,2021-12-17,178.2500,180.0000,149.4400,157.9100,53080184
ABNB,2021-12-10,167.2750,187.5000,162.8500,180.4200,27795543
ABNB,2021-12-03,176.8800,180.7000,160.4900,166.7500,35806152
ABNB,2021-11-26,190.4400,190.7600,167.0400,173.8600,29890545
ABNB,2021-11-19,206.2000,212.5838,190.5000,196.4200,31080574
ABNB,2021-11-12,203.3500,211.3361,187.5000,206.5400,46441664
ABNB,2021-11-05,170.5000,203.2950,170.5000,201.6200,47475469
ABNB,2021-10-29,166.6900,172.6500,166.6500,170.6600,13006605
ABNB,2021-10-22,167.5000,172.8100,165.1600,166.6400,14132718
ABNB,2021-10-15,170.0000,176.7500,166.6300,169.1800,19336009
ABNB,2021-10-08,171.9900,174.0999,160.6300,169.9700,15645690
ABNB,2021-10-01,175.0000,176.3190,165.7100,173.0100,18329707
